날짜,시가,고가,저가,종가,거래량
20170929,2080,2140,2065,2080,866000
20171010,2085,2690,2085,2125,6185504
20171011,2150,2185,2120,2130,648448
20171012,2150,2155,2115,2120,304886
20171013,2120,2310,2120,2140,618696
20171016,2140,2325,2115,2270,849269
20171017,2350,2445,2165,2200,714106
20171018,2200,2340,2170,2185,625510
20171019,2200,2495,2185,2295,2281443
20171020,2380,2475,2215,2240,850692
20171023,2250,2270,2210,2270,187044
20171024,2240,2265,2190,2190,174079
20171025,2200,2265,2155,2245,326137
20171026,2245,2280,2205,2245,177832
20171027,2255,2255,2205,2220,127174
20171030,2215,2240,2200,2220,60229
20171031,2205,2235,2185,2200,96065
20171101,2190,2235,2180,2225,69104
20171102,2230,2290,2215,2235,128447
20171103,2235,2460,2225,2265,1017817
20171106,2300,2660,2270,2380,3585274
20171107,2380,2430,2315,2330,591606
20171108,2320,2360,2290,2335,359740
20171109,2470,2510,2330,2360,527716
20171110,2360,2360,2270,2270,200145
20171113,2275,2310,2230,2265,103677
20171114,2265,2285,2245,2255,51467
20171115,2265,2280,2195,2200,193714
20171116,2210,2240,2195,2210,61679
20171117,2215,2225,2185,2210,71575
20171120,2205,2240,2185,2225,52475
20171121,2215,2250,2170,2170,119201
20171122,2180,2315,2170,2270,271532
20171123,2290,2290,2220,2275,78799
20171124,2280,2305,2215,2250,81676
20171127,2295,2325,2225,2280,109573
20171128,2250,2310,2230,2260,97511
20171129,2280,2285,2225,2245,56519
20171130,2225,2275,2220,2265,57492
20171201,2275,2275,2220,2235,46218
20171204,2235,2235,2195,2200,34667
20171205,2190,2225,2185,2215,23224
20171206,2215,2285,2200,2265,82338
20171207,2295,2295,2225,2250,20894
20171208,2230,2275,2210,2275,67104
20171211,2260,2340,2230,2340,76871
20171212,2350,2365,2270,2315,70014
20171213,2345,2345,2245,2270,56526
20171214,2250,2280,2235,2270,46552
20171215,2270,2285,2230,2230,24865
20171218,2230,2255,2175,2205,57977
20171219,2220,2225,2165,2190,27083
20171220,2210,2215,2170,2185,19622
20171221,2200,2200,2110,2135,111960
20171222,2155,2185,2135,2180,24417
20171226,2155,2175,2115,2170,25132
20171227,2160,2185,2140,2180,10116
20171228,2155,2220,2155,2190,20831
20180102,2200,2200,2170,2190,36507
20180103,2215,2220,2165,2200,48488
20180104,2195,2210,2165,2185,30192
20180105,2195,2195,2170,2170,9404
20180108,2165,2215,2160,2205,20706
20180109,2200,2215,2180,2205,17854
20180110,2185,2215,2185,2205,7192
20180111,2190,2215,2185,2210,7929
20180112,2190,2250,2190,2230,26133
20180115,2205,2245,2190,2190,14554
20180116,2190,2225,2180,2225,17132
20180117,2215,2230,2200,2220,33136
20180118,2215,2230,2205,2220,10900
20180119,2210,2235,2205,2230,15161
20180122,2215,2240,2210,2210,34088
20180123,2215,2265,2215,2255,71814
20180124,2350,2415,2275,2305,311840
20180125,2295,2475,2275,2385,655916
20180126,2380,2425,2320,2390,95104
20180129,2420,2630,2360,2595,325455
20180130,2700,2890,2430,2445,687908
20180131,2445,2515,2400,2490,84511
20180201,2500,2560,2450,2470,44863
20180202,2500,2610,2440,2495,89686
20180205,2495,2740,2495,2510,459105
20180206,2475,2520,2385,2435,128117
20180207,2485,2500,2405,2405,100793
20180208,2380,2425,2360,2420,58037
20180209,2465,2465,2330,2385,58767
20180212,2445,2445,2295,2310,102116
20180213,2290,2375,2275,2345,55378
20180214,2375,2375,2310,2350,12925
20180219,2325,2430,2310,2350,37401
20180220,2395,2395,2330,2375,11347
20180221,2395,2395,2325,2355,6441
20180222,2370,2370,2315,2355,5273
20180223,2355,2420,2330,2360,27373
20180226,2435,2435,2350,2380,6573
20180227,2405,2405,2345,2355,16205
20180228,2460,2460,2330,2365,17965
20180302,2455,2455,2325,2345,17453
20180305,2335,2385,2320,2360,15928
20180306,2395,2395,2360,2380,3015
20180307,2385,2385,2350,2375,7108
20180308,2390,2390,2345,2345,8430
20180309,2345,2390,2345,2365,5918
20180312,2350,2380,2350,2380,7128
20180313,2330,2410,2330,2410,23740
20180314,2500,2500,2375,2470,41286
20180315,2500,2535,2460,2490,56647
20180316,2570,2605,2470,2545,84181
20180319,2570,2570,2530,2555,24858
20180320,2520,2690,2500,2630,87139
20180321,2615,2665,2570,2595,29037
20180322,2675,2720,2565,2565,45813
20180323,2590,2590,2485,2510,18122
