날짜,시가,고가,저가,종가,거래량
20151008,2100,2105,2095,2100,1994919
20151012,2105,2115,2100,2115,111872
20151013,2110,2110,2100,2100,41312
20151014,2100,2105,2100,2100,42499
20151015,2100,2105,2100,2100,17108
20151016,2100,2390,2100,2100,242031
20151019,2125,2125,2100,2105,20352
20151020,2115,2115,2105,2110,7993
20151021,2115,2115,2105,2105,15125
20151022,2105,2105,2100,2105,16027
20151023,2110,2110,2100,2105,23919
20151026,2105,2110,2105,2110,14663
20151027,2100,2110,2100,2110,30686
20151028,2100,2105,2100,2105,13363
20151029,2100,2115,2100,2110,22621
20151030,2110,2110,2100,2105,22165
20151102,2110,2110,2100,2105,15048
20151103,2100,2105,2095,2105,31722
20151104,2100,2100,2085,2095,17998
20151105,2095,2100,2090,2095,8381
20151106,2095,2095,2085,2090,6651
20151109,2040,2045,2030,2035,113633
20151110,2030,2055,2025,2050,69412
20151111,2025,2045,2025,2030,899
20151112,2025,2050,2020,2025,31624
20151113,2025,2030,2020,2020,10365
20151116,2020,2045,2020,2020,36524
20151117,2020,2020,2010,2015,10706
20151118,2010,2020,2005,2015,4204
20151119,2000,2015,2000,2015,8603
20151120,2005,2005,2005,2005,1345
20151123,2005,2010,1995,2010,37499
20151124,2000,2010,2000,2005,8507
20151125,2010,2010,2000,2010,15772
20151126,2010,2010,2005,2005,6417
20151127,2005,2010,2000,2000,23781
20151130,2000,2010,2000,2010,8348
20151201,2000,2005,1950,2000,13745
20151202,1995,2000,1995,2000,14826
20151203,1995,2000,1995,2000,53886
20151204,1995,2000,1995,2000,4188
20151207,2000,2000,1995,2000,581
20151208,2000,2000,1995,1995,2253
20151209,1995,2000,1900,1995,32315
20151210,2000,2000,1985,1990,1848
20151211,1995,1995,1985,1990,8893
20151214,1990,1990,1990,1990,3964
20151215,1995,2000,1995,2000,10122
20151216,2000,2000,1995,1995,4385
20151217,1995,2000,1995,2000,2600
20151218,2000,2000,1995,1995,4038
20151221,2000,2000,1995,1995,3054
20151222,2000,2005,2000,2000,3819
20151223,2000,2005,2000,2005,50
20151224,2000,2005,2000,2000,271
20151228,2000,2000,1995,1995,16237
20151229,2000,2000,2000,2000,45716
20151230,1985,2000,1980,2000,13286
