날짜,시가,고가,저가,종가,거래량
20171110,2030,2050,2005,2020,615433
20171113,2010,2025,2010,2025,79858
20171114,2025,2030,2010,2010,106721
20171115,2015,2025,2015,2020,76874
20171116,2025,2025,2010,2015,23627
20171117,2015,2015,2000,2010,30756
20171120,2010,2010,1995,2000,10958
20171121,2000,2005,1995,2000,14911
20171122,1995,2000,1970,2000,61182
20171123,1985,2000,1985,2000,4282
20171124,2000,2005,1995,1995,19578
20171127,1995,2000,1995,1995,15166
20171128,1995,1995,1995,1995,6552
20171129,1990,2000,1990,1995,5246
20171130,1995,1995,1990,1995,47
20171201,1970,2000,1970,1985,2991
20171204,1985,1995,1980,1995,18126
20171205,1990,2000,1990,2000,1304
20171206,2000,2000,1990,2000,3
20171207,1980,1995,1975,1995,3415
20171208,1980,2000,1975,2000,14660
20171211,2000,2000,1985,1985,507
20171212,2000,2010,2000,2010,10498
20171213,2000,2000,2000,2000,1667
20171214,2000,2010,2000,2010,5633
20171215,1990,1990,1990,1990,3753
20171218,1995,1995,1995,1995,987
20171219,2010,2010,2010,2010,2600
20171220,2010,2020,1985,2005,18325
20171221,1985,1985,1985,1985,1594
20171222,1975,2000,1975,2000,2258
20171226,2000,2000,2000,2000,0
20171227,2000,2000,2000,2000,0
20171228,2000,2000,2000,2000,0
20180102,1975,2015,1975,2015,180
20180103,2015,2015,2015,2015,0
20180104,1985,2005,1970,2005,1071
20180105,1970,2005,1970,2000,7440
20180108,2005,2015,2005,2010,57464
20180109,2000,2000,1985,1995,64149
20180110,2005,2010,2000,2005,2400
20180111,1990,2005,1990,1995,3333
20180112,1985,2010,1985,2010,10681
20180115,1985,2010,1985,2010,1640
20180116,2005,2010,1990,2005,19278
20180117,2000,2000,1990,1995,10665
20180118,1985,2010,1985,1990,10875
20180119,1990,1990,1990,1990,806
20180122,1985,2010,1985,1990,4241
20180123,2005,2010,1995,1995,7453
20180124,1990,2010,1990,2010,20441
20180125,1990,2030,1990,2005,61972
20180126,2040,2040,2000,2005,15666
20180129,2020,2020,2005,2010,31885
20180130,2020,2030,2010,2020,28979
20180131,2025,2025,2020,2025,6309
20180201,2030,2030,2020,2025,7452
20180202,2030,2030,2020,2025,17150
20180205,2025,2030,2020,2030,16003
20180206,2025,2030,2015,2030,6992
20180207,2035,2035,2015,2030,10004
20180208,2015,2030,2015,2030,5003
20180209,2015,2030,2015,2030,3
20180212,2005,2030,2005,2025,32022
20180213,2020,2025,2015,2020,3105
20180214,2020,2020,2010,2010,89
20180219,2035,2035,2005,2010,10800
20180220,2020,2030,2005,2020,4110
20180221,2030,2030,2005,2020,13954
20180222,2020,2020,2000,2015,2206
20180223,2025,2025,2000,2000,60673
20180226,2020,2020,2000,2005,10818
20180227,2020,2020,2010,2010,2
20180228,2015,2015,1995,2010,17383
20180302,2010,2025,2005,2020,7670
20180305,2010,2020,2010,2020,3481
20180306,2020,2025,2010,2020,13453
20180307,2015,2020,2015,2015,6369
20180308,2015,2015,2005,2015,3099
20180309,2035,2035,2010,2030,7576
20180312,2010,2020,2010,2020,2033
20180313,2005,2025,2005,2020,3781
20180314,2010,2050,2010,2045,15058
20180315,2040,2040,2035,2040,1441
20180316,2040,2045,2040,2045,2109
20180319,2045,2050,2015,2045,11415
20180320,2015,2050,2015,2050,3717
20180321,2045,2055,2040,2055,7010
20180322,2050,2055,2045,2045,2039
20180323,2050,2050,2045,2050,2976
20180326,2055,2055,2045,2055,2076
