날짜,시가,고가,저가,종가,거래량
20161202,2000,2000,1985,1990,408923
20161205,1995,1995,1990,1990,18349
20161206,1995,2000,1985,1985,87575
20161207,1985,1990,1985,1985,2819
20161208,1990,1990,1990,1990,9198
20161209,1995,1995,1990,1990,18
20161212,1990,1995,1990,1995,6400
20161213,1990,1995,1990,1995,3343
20161214,1990,1995,1990,1990,108
20161215,1990,1995,1990,1990,6449
20161216,1995,1995,1995,1995,4577
20161219,1995,2000,1995,2000,1002
20161220,1990,2000,1990,2000,21002
20161221,1995,1995,1995,1995,501
20161222,1990,2000,1990,2000,25001
20161223,1995,2000,1995,2000,30002
20161226,1990,1995,1990,1995,2296
20161227,2000,2000,1995,2000,42776
20161228,1990,1995,1990,1995,279
20161229,1995,1995,1990,1990,175
20170102,1990,1990,1990,1990,0
20170103,1995,1995,1990,1990,2400
20170104,1995,1995,1995,1995,1
20170105,1990,1995,1990,1995,7832
20170106,1995,1995,1995,1995,0
20170109,1995,1995,1995,1995,6445
20170110,1995,1995,1995,1995,1540
20170111,1995,1995,1990,1990,2212
20170112,1990,1990,1990,1990,900
20170113,1990,1990,1990,1990,68
20170116,2000,2000,1995,2000,4248
20170117,1995,1995,1995,1995,2297
20170118,1995,2000,1995,2000,8948
20170119,1995,2005,1995,2000,18952
20170120,2000,2095,2000,2000,107143
20170123,2000,2050,2000,2005,7505
20170124,2000,2010,2000,2005,4988
20170125,1995,2010,1995,2010,4074
20170126,2000,2015,2000,2005,43689
20170131,2000,2010,2000,2000,7359
20170201,2005,2010,2005,2010,10249
20170202,2000,2000,2000,2000,4848
20170203,2005,2005,2000,2000,5001
20170206,2000,2010,2000,2010,22205
20170207,2000,2015,2000,2005,18
20170208,2005,2010,2000,2000,113
20170209,2000,2005,2000,2000,7
20170210,2005,2005,2005,2005,100
20170213,1995,1995,1980,1995,227543
20170214,1990,2005,1990,2005,10052
20170215,2000,2005,2000,2000,8443
20170216,2000,2005,2000,2000,17004
20170217,2000,2005,2000,2000,189
20170220,2000,2005,2000,2005,4736
20170221,2005,2010,2000,2000,1313
20170222,1995,2025,1995,2000,97762
20170223,2000,2010,2000,2010,39545
20170224,2000,2010,2000,2005,53244
20170227,2005,2005,2005,2005,0
20170228,1995,1995,1995,1995,1
20170302,2005,2005,2000,2000,1348
20170303,2000,2005,2000,2000,10830
20170306,2000,2010,1995,2005,71742
20170307,2000,2010,2000,2000,580
20170308,2000,2005,1995,2000,65088
20170309,2050,2050,2000,2005,7240
20170310,1995,2000,1995,2000,707
20170313,2000,2020,1990,2000,30603
20170314,2020,2020,2005,2005,7369
20170315,2020,2045,2020,2020,13868
20170316,2005,2020,2005,2015,9209
20170317,2050,2050,2020,2035,44271
20170320,2015,2065,2015,2045,37525
20170321,2030,2040,2005,2025,32299
20170322,2060,2060,2030,2035,83704
20170323,2035,2055,2025,2045,11994
20170324,2080,2080,2030,2040,2372
20170327,2020,2080,1985,2005,20856
20170328,2010,2050,2010,2050,6937
20170329,2050,2050,2020,2020,101
20170330,2010,2045,2010,2045,1381
20170331,2045,2045,2010,2040,1279
20170403,2000,2045,2000,2045,11481
20170404,2040,2040,2020,2020,11
20170405,2025,2030,2025,2030,2176
